smiles,IC50,lgIC50
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@@H](NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H]3CCN(C3)C(=O)C=C)[C@@H](OC)c3cccc(c3)-c3ccc1c2c3)-c1cncnc1,10000.0,4.0
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@@H](NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H]3CCN(C3)C(=O)C=C)[C@H](OC)c3cccc(c3)-c3ccc1c2c3)-c1cncnc1,10000.0,4.0
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3nc(ns3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H]1CCN(C1)C(=O)C=C)-c1cncnc1,10000.0,4.0
CCn1c(c2CC(C)(C)C\C=C\[C@@H]3CCCN(N3)C(=O)[C@H](Cc3nc(ns3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H]1CCN(C1)C(=O)C=C)-c1cncnc1[C@H](C)OC,10000.0,4.0
CCn1c(c2CC(C)(C)CN(C)C[C@@H]3CCCN(N3)C(=O)[C@H](Cc3nc(ns3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H]1CCN(C1)C(=O)C=C)-c1cccnc1[C@H](C)OC,10000.0,4.0
CCn1c(c2CC(C)(C)CCC[C@@H]3CCCN(N3)C(=O)[C@H](Cc3nc(cs3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H]1CCN(C1)C(=O)C=C)-c1cccnc1[C@H](C)OC,10000.0,4.0
CO[C@@H](C)c1ncccc1-c1c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3nc(cs3)-c3ccc(n1C(C)=O)c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H]1CCN(C1)C(=O)C#CC,10000.0,4.0
CO[C@@H](C)c1ncccc1-c1c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3cccc(c3)-c3ccc(n1C#N)c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H]1CCN(C1)C(=O)C#CC,10000.0,4.0
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3cccc(c3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H]1CCN(C1)S(=O)(=O)C(\C)=C\C)-c1cccnc1[C@H](C)OC,10000.0,4.0
CO[C@@H](C)c1ncccc1-c1nc2ccc-3cn2c1CC(C)(C)COC(=O)[C@@H]1CCCN(N1)C(=O)[C@H](Cc1cccc-3c1)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H]1CCN(C1)C(=O)C#CC(C)(C)N(C)C,10000.0,4.0
Cc1c(c(nn1C1CC2(C1)CN(C2)C(=O)C=C)-c1ccc2N(CCc2c1)C(=N)CN1CC[C@H](F)C1)-c1c(Cl)c(C)cc2[nH]ncc12,6657.5,3.823311175110979
Cc1cc2[nH]ncc2c(-c2c(CC#N)n(nc2-c2cccnc2)C2CC3(C2)CN(C3)C(=O)C=C)c1Cl,13500.0,4.1303337684950066
Cc1c(c(nn1C1CC2(C1)CN(C2)C(=O)C=C)-c1ccc2n(CCN3CCOCC3)ncc2c1)-c1c(Cl)c(C)cc2[nH]ncc12,7306.5,3.863709388627451
CN1CCN(C1=O)c1ccc(cc1)-c1nn(C2CC3(C2)CN(C3)C(=O)C=C)c(C)c1-c1c(Cl)c(C)cc2[nH]ncc12,7409.0,3.86975959478241
Cc1c(c(nn1C1CC2(C1)CN(C2)C(=O)C=C)-c1ccc(CN2CCCS2(=O)=O)cc1)-c1c(Cl)c(C)cc2[nH]ncc12,7521.5,3.8763044598417187
Cc1c(c(nn1C1CC2(C1)CN(C2)C(=O)C=C)-c1ccc(cc1)N1CCC1=O)-c1c(Cl)c(C)cc2[nH]ncc12,7513.5,3.8758422907451955
CN(C)CCNC(=O)c1ccc(cc1)-c1nn(C2CC3(C2)CN(C3)C(=O)C=C)c(C)c1-c1c(Cl)c(C)cc2[nH]ncc12,8723.0,3.940665872475829
OCC(=O)Nc1cc2ccccc2c(n1)-c1cc2ncnc(N3CCN(CC3)C(=O)C=C)c2cc1Cl,19000.0,4.278753600952829
COC(=O)c1ccc(cc1)-c1nn(C2CC3(C2)CN(C3)C(=O)OC(C)(C)C)c(C)c1-c1c(Cl)c(C)cc2n(ncc12)S(=O)(=O)c1ccc(C)cc1,9672.5,3.9855387383932825
Cc1c(c(nn1C1CC2(C1)CN(C2)C(=O)C=C)-c1ccc(CO)cc1)-c1c(Cl)c(C)cc2[nH]ncc12,11721.5,4.068983191890142
CN(C)CCn1cc2cc(ccc2n1)-c1nn(C2CC3(C2)CN(C3)C(=O)C=C)c(C)c1-c1c(Cl)c(C)cc2[nH]ncc12,11705.5,4.068389969301602
Cc1c(c(nn1C1CC2(C1)CN(C2)C(=O)C=C)-c1ccccc1)-c1c(Cl)c(C)cc2[nH]ncc12,22821.5,4.358344186108207
Cc1c(c(nn1C1CC2(C1)CN(C2)C(=O)C=C)-c1ccc2CC(CO)Oc2c1)-c1c(Cl)c(C)cc2[nH]ncc12,25019.0,4.39826994711755
Cc1c(c(nn1C1CC2(C1)CN(C2)C(=O)C=C)-c1ccc2n(CCN3CC[C@H](F)C3)ncc2c1)-c1c(Cl)c(C)cc2[nH]ncc12,25007.0,4.398061594105804
CC(=O)N1CCc2cc(ccc12)-c1nn(C2CC3(C2)CN(C3)C(=O)C=C)c(C)c1-c1c(Cl)c(C)cc2[nH]ncc12,25011.5,4.3981397381994425
CS(=O)(=O)c1ccc(N)nc1-c1cc2ncnc(N3CCN(CC3)C(=O)C=C)c2cc1Cl,150000.0,5.176091259055681
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3cc(O)cc(c3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H]1CCN(C1)C(=O)C=C)-c1cnn2CCC[C@H](OC)c12,10.0,1.0
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3cccc(c3)-c3ccc1c2c3)NC(=O)C(COC1CN(C1)C(=O)C#CC(C)(C)N(C)C)C(C)C)-c1cccnc1[C@H](C)OC,10.0,1.0
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3cccc(c3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H]1CCN(C1)C(=O)C#C[C@]1(C)CCCN1C)-c1cccnc1[C@H](C)OC,10.0,1.0
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3nc(cs3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N1CCC2(CCN(CC2)C(=O)C#CC(C)(C)N(C)C)C1=O)-c1cccnc1[C@H](C)OC,10.0,1.0
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3nc(cs3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N1CCC2(CN(C2)C(=O)C#CC(C)(C)N(C)C)C1=O)-c1cccnc1[C@H](C)OC,10.0,1.0
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3cccc(c3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N1CCC2(CN(C2)C(=O)C#CC(C)(C)N(C)C)C1=O)-c1cccnc1[C@H](C)OC,10.0,1.0
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3cccc(c3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H]1CCN(C1)C(=O)C#CC(C)(C)N1CCCC1)-c1cccnc1[C@H](C)OC,10.0,1.0
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3cc(O)cc(c3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H]1CCN(C1)C(=O)C#CC1(COC1)N(C)C)-c1cccnc1[C@H](C)OC,10.0,1.0
COC(C)c1ncccc1-c1c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3nc(cs3)-c3ccc(n1CC(F)(F)F)c2c3)NC(=O)[C@@H](COC1CN(C1)C(=O)C#CC(C)(C)N(C)C)C(C)C,10.0,1.0
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3cccc(c3)-c3ccc1c2c3)NC(=O)[C@@H](COC1CN(C1)C(=O)C#CC(C)(C)N1CCC1)C(C)C)-c1cccnc1C(C)OC,10.0,1.0
COC(C)c1ncccc1-c1c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3cc(F)cc(c3)-c3ccc(n1CC(F)(F)F)c2c3)NC(=O)[C@@H](COC1CN(C1)C(=O)C#CC(C)(C)N(C)C)C(C)C,10.0,1.0
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3cccc(c3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N1CO[C@]2(CCN(C2)C(=O)C#CC(C)(C)N2CCC2)C1=O)-c1cccnc1[C@H](C)OC,10.0,1.0
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3cccc(c3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N1CC[C@]2(CCN(C2)C(=O)C#CC(C)(C)N2CCC2)C1)-c1cccnc1[C@H](C)OC,10.0,1.0
COC(C)c1ncccc1-c1c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](C[C@H]3CN(CCO3)c3ccc(n1CC(F)(F)F)c2c3)NC(=O)[C@@H](COC1CN(C1)C(=O)C#CC(C)(C)N(C)C)C(C)C,10.0,1.0
COC(C)c1ncccc1-c1c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3cccc(c3)-c3ccc(n1CC(F)(F)F)c2c3)NC(=O)[C@@H](COC1CN(C1)C(=O)C#CC(C)(C)N(C)C)C(C)C,10.0,1.0
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](C[C@H]3CN(CCO3)c3ccc1c2c3)NC(=O)[C@@H](COC1CN(C1)C(=O)C#CC(C)(C)N(C)C)C(C)C)-c1cccnc1C(C)OC,10.0,1.0
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3nc(cs3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)CN1CC(C1)N(C)C(=O)C#CC(C)(C)N1CCC1)-c1cccnc1[C@H](C)OC,10.0,1.0
CO[C@@H](C)c1ncccc1-c1c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3nc(cs3)-c3ccc(n1CC(F)(F)F)c2c3)NC(=O)CCOC1CN(C1)C(=O)C#CC(C)(C)N(C)C,10.0,1.0
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3nc(cs3)-c3ccc1c2c3)NC(=O)CCO[C@H]1CCN(C1)C(=O)C#CC(C)(C)N1CCC1)-c1cccnc1[C@H](C)OC,10.0,1.0
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3cccc(c3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H]1CCN(C1)C(=O)C#CCN(C)C)-c1cnccc1[C@H](C)OC,10.0,1.0
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3cc(O)cc(c3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H]1CCN(C1)C(=O)C#CCN(C)C)-c1cnccc1C(C)C,10.0,1.0
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3cc(C)cc(c3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H]1CCN(C1)C(=O)C#CCN(C)C)-c1cccnc1COC,32.5,1.5118833609788744
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3cc(O)cc(c3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@@H]1CCN(C1)C(=O)C#CC(C)(C)N(C)C)-c1cccnc1COC,10.0,1.0
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3cc(O)cc(c3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H]1C[C@@H](C)N(C1)C(=O)C#CCN(C)C)-c1cccnc1COC,10.0,1.0
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3cc(O)cc(c3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H]1CCN(C1)C(=O)C#CCN1CCOCC1)-c1cncnc1,10.0,1.0
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3cc(O)cc(c3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H]1CCN(C1)C(=O)C#CCN1[C@@H](C)COC[C@@H]1C)-c1cccnc1[C@H](C)OC,10.0,1.0
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3cc(O)cc(c3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H]1CCN(C1)C(=O)C#CCN1[C@@H](C)COC[C@H]1C)-c1cccnc1[C@H](C)OC,10.0,1.0
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3cc(O)cc(c3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H]1CCN(C1)C(=O)C#C[C@@H]1CCCN1C)-c1cccnc1[C@H](C)OC,10.0,1.0
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3cc(O)cc(c3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)c1ncc(NC(=O)C=C)n1C)-c1cccnc1[C@H](C)OC,32.5,1.5118833609788744
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3cc(O)cc(c3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)C1CN(C1)C(=O)C=C)-c1cccnc1[C@H](C)OC,10.0,1.0
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3cc(O)cc(c3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)C1CN(C1)C(=O)\C=C\CN(C)C)-c1cccnc1[C@H](C)OC,10.0,1.0
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3cc(O)cc(c3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H]1CCN(C1)C(=O)C#CCOC)-c1cccnc1[C@H](C)OC,10.0,1.0
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3cc(O)cc(c3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N1CC[C@]2(CCN(C2)C(=O)\C=C\CN(C)C)C1=O)-c1cccnc1[C@H](C)OC,10.0,1.0
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3nc(cs3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)N1CCCOC11CN(C1)C(=O)C=C)-c1cccnc1[C@H](C)OC,10.0,1.0
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3cc(O)cc(c3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H]1CCN(C1)C(=O)C#CCN(C)C)-c1cnccc1COC,10.0,1.0
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3cc(O)cc(c3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H]1CCN(C1)C(=O)C#CCN1CCOCC1)-c1cccnc1COC,10.0,1.0
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3cc(O)cc(c3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H]1CCN(C1)C(=O)C#CCN(C)C)-c1cccnc1COC,10.0,1.0
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3cc(O)cc(c3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)C1CN(C1)C(=O)C#CCN(C)C)-c1cccnc1COC,10.0,1.0
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3cc(O)cc(c3)-c3cc2c1cn3)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H]1CCN(C1)C(=O)C#CCN(C)C)-c1cncnc1,10.0,1.0
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3cc(O)cc(c3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)c1ncc(NC(=O)\C=C\CN(C)C)n1C)-c1ccccc1CN(C)C,10.0,1.0
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3cc(O)cc(c3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H]1CCN(C1)C(=O)C#CCCN1CCOCC1)-c1cccnc1COC,10.0,1.0
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3cc(ccn3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H]1CCN(C1)C(=O)C#CCN(C)C)-c1cnccc1COC,10.0,1.0
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3cc(O)cc(c3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H]1CCN(C1)C(=O)C#CCN(C)C)-c1cccnc1[C@H](C)OC,10.0,1.0
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3nc(cs3)-c3ccc1c2c3)NC(=O)C[C@@H](C)OC1CN(C1)C(=O)C#CC(C)(C)N(C)C)-c1cccnc1[C@H](C)OC,10.0,1.0
CO[C@@H](C)c1ncccc1-c1c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](C[C@H]3CN(CCO3)c3ccc(n1CC(F)(F)F)c2c3)NC(=O)[C@H](C(C)C)N1CC[C@]2(CCN(C2)C(=O)C#CC(C)(C)N(C)C)C1=O,10.0,1.0
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](C[C@H]3CN(CCO3)c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)C1(F)CCN(CC1)C(=O)C#CC(C)(C)N(C)C)-c1cccnc1C(C)OC,10.0,1.0
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3cc(CF)cc(c3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H]1CCN(C1)C(=O)C#CC(C)(C)N(C)C)-c1cccnc1[C@H](C)OC,10.0,1.0
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3nc(cs3)-c3ccc1c2c3)NC(=O)[C@@H](COC1CN(C1)C(=O)C#CC(C)(C)N(C)C)OC)-c1cccnc1[C@H](C)OC,10.0,1.0
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](CN3CCC=C(C3)c3ccc1c2c3)NC(=O)[C@@H](COC1CN(C1)C(=O)C#CC(C)(C)N(C)C)C(C)C)-c1cccnc1[C@H](C)OC,10.0,1.0
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3nc(cs3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)N1CCCC11CN(C1)C(=O)C=C)-c1cccnc1[C@H](C)OC,10.0,1.0
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3cc(CF)cc(c3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N1CC[C@]2(CCN(C2)C(=O)C#CC(C)(C)N(C)C)C1=O)-c1cccnc1[C@H](C)OC,10.0,1.0
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3cccc(c3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)N1CCC11CN(C1)C(=O)C=C)-c1cccnc1[C@H](C)OC,10.0,1.0
Fc1c(ncc2c(nc(OCC34CCCN3CCC4)nc12)N1CCN([C@@H](CC#N)C1)C(=O)C=C)-c1cccc2CCCCc12,10.6,1.0253058652647702
COCCN1C[C@H](F)C[C@H]1COc1nc(N2CCN(CC2)C(=O)C=C)c2cc(Cl)c(cc2n1)-c1nc(N)ccc1C(F)(F)F,11.0,1.041392685158225
CCO[C@@H]1C[C@@H](COc2nc(N3CCN(CC3)C(=O)C=C)c3cc(Cl)c(cc3n2)-c2nc(N)ccc2C(F)(F)F)N(C)C1,11.0,1.041392685158225
CN1C[C@H](F)C[C@H]1COc1nc(N2CCN(C(CC#N)C2)C(=O)C(F)=C)c2cc(Cl)c(cc2n1)-c1nc(N)cc(C)c1C(F)(F)F,11.0,1.041392685158225
C[C@H]1CN(CCN1c1nc(OC2CCCC2N(C)C)nc2cc(c(Cl)cc12)-c1nc(N)cc(C)c1C(F)(F)F)C(=O)C=C,11.0,1.041392685158225
C[C@H]1CN(CCN1c1nc(OC[C@@H]2CCCN2C)nc2c(F)c(c(Cl)cc12)-c1nc(N)cc(C)c1C(F)(F)F)C(=O)\C=C\CO,12.0,1.0791812460476249
C[C@H]1[C@H](F)C[C@@H](COc2nc(N3CCN(CC3)C(=O)C=C)c3cc(Cl)c(cc3n2)-c2nc(N)ccc2C(F)(F)F)N1C,12.0,1.0791812460476249
COCCN1CCC[C@H]1COc1nc(N2CCN(CC2)C(=O)C=C)c2cc(Cl)c(cc2n1)-c1nc(N)ccc1C(F)(F)F,12.0,1.0791812460476249
CN1CCC[C@H]1C(C)(C)Oc1nc(N2CCN(CC2)C(=O)C=C)c2cc(Cl)c(cc2n1)-c1nc(N)ccc1C(F)(F)F,12.0,1.0791812460476249
CN1C[C@@H](C[C@H]1COc1nc(N2CCN(CC2)C(=O)C=C)c2cc(Cl)c(cc2n1)-c1nc(N)ccc1C(F)(F)F)OC(F)F,12.0,1.0791812460476249
C[C@H]1CN(CCN1c1ncnc2c(F)c(c(Cl)cc12)-c1nc(N)cc(C)c1C(F)(F)F)C(=O)C=C,13.0,1.1139433523068367
COCCN1C[C@@H](C[C@H]1COc1nc(N2CCN(CC2)C(=O)C=C)c2cc(Cl)c(cc2n1)-c1nc(N)ccc1C(F)(F)F)OC,13.0,1.1139433523068367
Nc1ccc(c(n1)-c1cc2nc(OCCN3CC(CF)C3)nc(N3CCN(CC3)C(=O)C=C)c2cc1Cl)C(F)(F)F,13.0,1.1139433523068367
C[C@H]1CN(CCN1c1nc(OC[C@@H]2CCCN2C)nc2cc(c(Cl)cc12)-c1nc(N)cc(C)c1C(F)(F)F)C(=O)\C=C\C(F)F,13.0,1.1139433523068367
CN1[C@H](COc2nc(N3CCN(CC3)C(=O)C=C)c3cc(Cl)c(cc3n2)-c2nc(N)ccc2C(F)(F)F)CCC11CC1,13.0,1.1139433523068367
FC(=C)C(=O)N1CCN(C[C@@H]1CC#N)c1nc(OCC23CCCN2CCC3)nc2c(F)c(ncc12)-c1cccc2CCCCc12,13.8,1.1398790864012365
C[C@H]1CN(C[C@H](C)N1c1ncnc2cc(c(Cl)cc12)-c1nc(N)cc(C)c1C(F)(F)F)C(=O)C=C,14.0,1.146128035678238
CC1CN([C@H](CC#N)CN1c1nc(OC[C@@H]2C[C@@H](F)CN2C)nc2cc(c(Cl)cc12)-c1nc(N)cc(C)c1C(F)(F)F)C(=O)C(F)=C,14.0,1.146128035678238
Cc1cc(N)nc(-c2cc3ncnc(N4CCN(CC4)C(=O)C=C)c3cc2Cl)c1C(F)(F)F,15.0,1.1760912590556813
C[C@H](CN(C)C)Oc1nc(N2CCN(CC2)C(=O)C=C)c2cc(Cl)c(cc2n1)-c1nc(N)ccc1C(F)(F)F,19.5,1.290034611362518
Fc1c(c(Cl)cc2c(ncnc12)N1CCN(CC1)C(=O)C=C)-c1nccc2ccccc12,17.0,1.2304489213782739
Cc1nc(N2CCN(CC2)C(=O)C=C)c2cc(Cl)c(cc2n1)-c1nc(N)cc(C)c1C(F)(F)F,19.0,1.2787536009528289
CN1CCC[C@H]1COc1nc(N2CCN([C@@H](CC#N)C2)C(=O)C=C)c2cnc(c(F)c2n1)-c1cccc2CCCCc12,20.3,1.307496037913213
Nc1ccc(c(n1)-c1cc2nc(OC[C@@H]3CCCN3C3COC3)nc(N3CCN(CC3)C(=O)C=C)c2cc1Cl)C(F)(F)F,23.0,1.3617278360175928
Nc1ccc(c(n1)-c1cc2nc(OC[C@@H]3CCCN3CC(F)F)nc(N3CCN(CC3)C(=O)C=C)c2cc1Cl)C(F)(F)F,23.0,1.3617278360175928
CC(C)c1nccc(C)c1-n1c2nc(c(F)cc2c(nc1=O)N1CCN(C[C@@H]1C)C(=O)C=C)-c1c(O)cccc1F,24.5,1.3891660843645326
CN(C)C1(COc2nc(N3CCN(CC3)C(=O)C=C)c3cc(Cl)c(cc3n2)-c2nc(N)ccc2C(F)(F)F)CC1,25.0,1.3979400086720377
CCc1cc(N)nc(-c2cc3ncnc(N4CCN(CC4)C(=O)C=C)c3cc2Cl)c1C(F)(F)F,25.0,1.3979400086720377
CN1CC(F)(F)CC1(C)COc1nc(N2CCN(CC2)C(=O)C=C)c2cc(Cl)c(cc2n1)-c1nc(N)ccc1C(F)(F)F,26.0,1.414973347970818
C[C@H]1CN(CCN1c1nc(OC[C@@H]2CCCN2C)nc2c(F)c(c(Cl)cc12)-c1nc(N)cc(C)c1C(F)(F)F)C(=O)\C=C\CCl,28.0,1.4471580313422192
Cc1cc(N)nc(-c2cc3ncnc(N4CCN(CC4)C(=O)C(F)=C)c3cc2Cl)c1C(F)(F)F,32.0,1.505149978319906
COc1cc2c(ncnc2cc1-c1nc(N)cc2cccc(F)c12)N1CCN(CC1)C(=O)C=C,32.0,1.505149978319906
Nc1ccc(c(n1)-c1cc2ncnc(N3CCN([C@H](C3)C#N)C(=O)C(F)=C)c2cc1Cl)C(F)(F)F,32.0,1.505149978319906
Nc1cc2cccc(F)c2c(n1)-c1c(Cl)cc2c(ncnc2c1F)N1CCN(CC1)C(=O)C=C,32.0,1.505149978319906
CNc1nc(N2CCN(CC2)C(=O)C=C)c2cc(Cl)c(cc2n1)-c1nc(N)cc(C)c1C(F)(F)F,33.0,1.5185139398778875
